id,country,iso_code,year,total,coal,oil,gas,cement,flaring,other,per_capita
51398,Slovenia,SVN,2011,16.358579,6.326528,7.655853,1.750606,0.305827,0.186618,0.133147,7.920093
51399,Slovenia,SVN,2012,15.760511,5.992192,7.461839,1.684006,0.31582,0.189898,0.116757,7.61615
51400,Slovenia,SVN,2013,15.133322,5.740609,7.102744,1.642544,0.391087,0.154708,0.101629,7.302409
51401,Slovenia,SVN,2014,13.56817,4.505375,6.946662,1.488253,0.41828,0.110616,0.098983,6.539139
51402,Slovenia,SVN,2015,13.653307,4.615338,6.874236,1.578428,0.367208,0.116882,0.101214,6.561371
51403,Slovenia,SVN,2016,14.464584,4.963894,7.240179,1.683866,0.34372,0.12983,0.103096,6.920787
51404,Slovenia,SVN,2017,14.622025,4.906708,7.310981,1.753276,0.410234,0.139165,0.101662,6.968205
51405,Slovenia,SVN,2018,14.526712,4.792092,7.326315,1.720399,0.450078,0.130953,0.106875,6.898023
51406,Slovenia,SVN,2019,14.048142,4.530459,7.056562,1.753026,0.477618,0.124603,0.105873,6.648746
51407,Slovenia,SVN,2020,12.866237,4.392651,6.019196,1.749733,0.474881,0.125095,0.104681,6.07574
51408,Slovenia,SVN,2021,12.54933,3.614252,6.3875,1.842921,0.474881,0.125095,0.104681,5.921143
52466,Spain,ESP,1991,241.074298,82.396347,128.803076,13.475624,11.700779,1.753761,2.944711,6.181858
52467,Spain,ESP,1992,249.939228,85.649652,134.553241,14.585486,10.438315,1.854891,2.857643,6.375635
52468,Spain,ESP,1993,241.298918,82.449019,130.04177,14.184076,9.913558,1.838398,2.872097,6.121146
52469,Spain,ESP,1994,253.803789,82.940908,138.906152,15.228302,11.498993,2.089437,3.139996,6.405349
52470,Spain,ESP,1995,267.577468,85.879299,145.250782,18.895139,12.364557,1.863344,3.324347,6.720591
52471,Spain,ESP,1996,255.04906,72.659255,143.823659,21.306301,12.114612,1.794349,3.350885,6.376789
52472,Spain,ESP,1997,267.589849,75.331434,146.687953,27.506457,12.751534,1.815074,3.497397,6.659769
52473,Spain,ESP,1998,276.184605,73.455559,154.789802,28.480628,13.808942,1.94209,3.707584,6.842628
52474,Spain,ESP,1999,299.72214,83.53114,163.294663,32.520403,14.431604,1.993692,3.950638,7.392838
52475,Spain,ESP,2000,311.674624,88.321494,165.052201,37.172468,14.727624,2.132561,4.268277,7.650024
52476,Spain,ESP,2001,313.620597,81.098083,171.189678,39.990182,15.014369,2.037955,4.29033,7.655547
52477,Spain,ESP,2002,333.730307,90.916846,175.679221,45.048964,15.530168,2.068617,4.486492,8.046026
52478,Spain,ESP,2003,338.04587,84.293098,179.938233,51.303426,16.037506,1.900389,4.573219,8.004824
52479,Spain,ESP,2004,354.827957,87.367004,185.389258,58.762093,16.292143,2.233623,4.783836,8.25956
52480,Spain,ESP,2005,370.065779,87.765558,189.451699,68.937969,16.791774,2.296656,4.822123,8.47116
52481,Spain,ESP,2006,361.12033,77.952428,184.882685,74.038402,16.744749,2.416184,5.085883,8.129161
52482,Spain,ESP,2007,368.985581,84.629074,184.494471,75.655576,16.82391,2.565329,4.817222,8.155138
52483,Spain,ESP,2008,337.182422,59.334167,174.472981,82.552072,14.389498,2.304122,4.129581,7.335389
52484,Spain,ESP,2009,297.7478,45.080875,162.251827,73.709926,11.401951,2.256497,3.046724,6.421439
52485,Spain,ESP,2010,284.282684,36.352366,157.646533,73.658981,11.197403,2.279813,3.14759,6.104053
52486,Spain,ESP,2011,285.132255,54.21535,147.313722,68.060346,9.522689,2.739058,3.281089,6.101796
52487,Spain,ESP,2012,279.384956,63.252868,135.963781,65.115347,8.754204,3.379174,2.919581,5.975371
52488,Spain,ESP,2013,253.102713,49.190519,130.466471,59.096933,7.642356,3.834517,2.871917,5.430986
52489,Spain,ESP,2014,255.4591,54.142112,131.138517,54.292446,8.896821,4.064612,2.924593,5.497935
52490,Spain,ESP,2015,272.16466,61.840899,137.710148,56.649537,9.216019,3.706671,3.041386,5.861658
52491,Spain,ESP,2016,261.227657,45.677289,141.796009,57.702443,9.413649,3.763629,2.874637,5.621025
52492,Spain,ESP,2017,275.053205,53.592704,142.571508,62.580146,9.448701,3.823099,3.037047,5.904435
52493,Spain,ESP,2018,270.052271,48.066131,143.531398,61.902589,9.667446,3.793986,3.090723,5.771329
52494,Spain,ESP,2019,251.825149,23.622477,141.220887,71.252814,9.064168,3.644884,3.019919,5.343047
52495,Spain,ESP,2020,213.339721,14.300041,120.283595,64.320816,8.191764,3.558305,2.685201,4.504277
52496,Spain,ESP,2021,233.649543,18.575481,133.112623,67.109056,8.608877,3.558305,2.685201,4.920291
54642,Sweden,SWE,1991,57.950551,11.84504,42.404064,1.743957,1.137052,0.283735,0.536703,6.743006
54643,Sweden,SWE,1992,57.6889,11.107189,42.684496,2.022703,1.089036,0.311279,0.474197,6.676746
54644,Sweden,SWE,1993,57.725985,11.051815,42.629929,2.09287,1.092101,0.344695,0.514574,6.647851
54645,Sweden,SWE,1994,60.186577,11.24324,44.867568,2.058762,1.109469,0.295118,0.61242,6.899393
54646,Sweden,SWE,1995,59.605074,11.239415,44.07451,2.093721,1.2962,0.336777,0.56445,6.805401
54647,Sweden,SWE,1996,63.521837,12.410754,46.718489,2.258479,1.224911,0.321985,0.58722,7.230309
54648,Sweden,SWE,1997,58.425368,10.804571,43.268231,2.288827,1.105406,0.357825,0.600509,6.633315
54649,Sweden,SWE,1998,58.893226,11.126235,43.347666,2.26482,1.133438,0.365024,0.656043,6.670707
54650,Sweden,SWE,1999,56.031844,10.052946,41.606654,2.194564,1.139193,0.375162,0.663324,6.332086
54651,Sweden,SWE,2000,54.890663,10.118513,40.3545,2.116386,1.287709,0.374345,0.639212,6.187622
54652,Sweden,SWE,2001,55.821961,10.957757,40.10533,2.436099,1.331587,0.372661,0.618526,6.274423
54653,Sweden,SWE,2002,56.791591,11.435414,40.544885,2.482448,1.280327,0.367806,0.680712,6.362482
54654,Sweden,SWE,2003,57.371496,11.563022,41.237655,2.303516,1.206008,0.395722,0.665572,6.401993
54655,Sweden,SWE,2004,56.682884,11.829304,40.284295,2.238209,1.284427,0.386938,0.659711,6.295116
54656,Sweden,SWE,2005,54.066087,10.959664,38.771372,1.907414,1.315105,0.36416,0.748371,5.973006
54657,Sweden,SWE,2006,53.885099,10.707015,38.165905,2.08537,1.44226,0.811787,0.672762,5.91837
54658,Sweden,SWE,2007,53.151971,10.801239,37.221166,2.19445,1.339477,0.848032,0.747607,5.799912
54659,Sweden,SWE,2008,51.070465,10.367231,35.822766,1.920966,1.396012,0.861414,0.702075,5.533532
54660,Sweden,SWE,2009,47.421459,7.390039,34.842107,2.513168,1.263165,0.864407,0.548572,5.098307
54661,Sweden,SWE,2010,53.287345,10.342355,36.625935,3.469161,1.32368,0.825341,0.700873,5.679907
54662,Sweden,SWE,2011,49.405178,9.496558,34.260014,2.755166,1.361026,0.833585,0.69883,5.218459
54663,Sweden,SWE,2012,46.918582,8.666913,32.877225,2.391374,1.479022,0.838308,0.665739,4.909862
54664,Sweden,SWE,2013,45.351341,8.743297,31.477772,2.369466,1.402117,0.69892,0.659769,4.700141
54665,Sweden,SWE,2014,43.477929,8.115844,30.553853,2.062101,1.399259,0.772619,0.574253,4.460415
54666,Sweden,SWE,2015,43.741733,8.152132,30.67535,1.974905,1.536918,0.821793,0.580635,4.441079
54667,Sweden,SWE,2016,43.415985,8.00221,30.369447,2.266186,1.553613,0.639619,0.584911,4.361961
54668,Sweden,SWE,2017,42.704238,8.473792,29.50231,1.816615,1.484312,0.800675,0.626533,4.245718
54669,Sweden,SWE,2018,42.094909,8.046477,29.172925,1.89366,1.607177,0.825032,0.549638,4.142263
54670,Sweden,SWE,2019,40.982492,8.092101,28.705403,1.777568,1.349386,0.536187,0.521847,3.991313
54671,Sweden,SWE,2020,36.515101,6.662655,26.157097,1.446498,1.272062,0.444958,0.531832,3.521575
54672,Sweden,SWE,2021,35.848949,5.553458,26.562522,1.484117,1.272062,0.444958,0.531832,3.424918
54914,Switzerland,CHE,1991,46.133385,1.211279,38.046137,4.33456,2.248477,0.039182,0.253751,6.788921
54915,Switzerland,CHE,1992,46.016512,0.89649,38.181343,4.544877,2.107596,0.036222,0.249984,6.695084
54916,Switzerland,CHE,1993,43.61187,0.76348,35.887402,4.75685,1.913097,0.039901,0.25114,6.287645
54917,Switzerland,CHE,1994,42.676629,0.778221,34.821074,4.683868,2.109604,0.040821,0.243041,6.10404
54918,Switzerland,CHE,1995,43.419264,0.797068,35.208555,5.144292,1.98939,0.038926,0.241031,6.169001
54919,Switzerland,CHE,1996,44.107436,0.5755,35.878412,5.585884,1.790952,0.044463,0.232224,6.238948
54920,Switzerland,CHE,1997,43.047483,0.499929,35.270188,5.404134,1.606953,0.041654,0.224626,6.074149
54921,Switzerland,CHE,1998,44.622854,0.439439,36.741925,5.567089,1.607489,0.042367,0.224546,6.27764
54922,Switzerland,CHE,1999,44.445646,0.453229,36.341156,5.776442,1.605863,0.042555,0.226401,6.222965
54923,Switzerland,CHE,2000,43.622369,0.644585,35.224161,5.758819,1.724933,0.038867,0.231004,6.073797
54924,Switzerland,CHE,2001,45.077498,0.653786,36.396544,5.997844,1.757878,0.041187,0.23026,6.239616
54925,Switzerland,CHE,2002,43.463863,0.594316,35.02401,5.894647,1.690594,0.041173,0.219122,5.973199
54926,Switzerland,CHE,2003,44.647716,0.601893,35.903454,6.230164,1.653784,0.038876,0.219545,6.090488
54927,Switzerland,CHE,2004,45.238267,0.587733,36.169794,6.442417,1.752232,0.043641,0.24245,6.128891
54928,Switzerland,CHE,2005,45.778558,0.633297,36.373682,6.611807,1.847456,0.057521,0.254795,6.162611
54929,Switzerland,CHE,2006,45.373349,0.679503,36.112618,6.4381,1.852745,0.044924,0.245458,6.070005
54930,Switzerland,CHE,2007,43.368761,0.740519,34.179567,6.275114,1.885012,0.04241,0.246139,5.750373
54931,Switzerland,CHE,2008,44.710572,0.680894,35.214949,6.681261,1.857862,0.044314,0.231292,5.853481
54932,Switzerland,CHE,2009,43.538552,0.636285,34.413778,6.402575,1.848138,0.043516,0.194259,5.629205
54933,Switzerland,CHE,2010,45.045709,0.648868,35.019859,7.158874,1.954967,0.045505,0.217636,5.758528
54934,Switzerland,CHE,2011,40.985233,0.608218,31.821324,6.362988,1.925347,0.056276,0.211079,5.180802
54935,Switzerland,CHE,2012,42.253032,0.558185,32.671386,6.958713,1.807619,0.047083,0.210046,5.284444
54936,Switzerland,CHE,2013,43.187726,0.584808,33.22782,7.314027,1.832896,0.037864,0.190311,5.339486
54937,Switzerland,CHE,2014,39.233632,0.603413,30.165786,6.355482,1.879666,0.03341,0.195875,4.791724
54938,Switzerland,CHE,2015,38.73182,0.562525,29.467247,6.779945,1.714787,0.027534,0.179783,4.676778
54939,Switzerland,CHE,2016,39.185341,0.528458,29.556995,7.127107,1.768989,0.028309,0.175483,4.680021
54940,Switzerland,CHE,2017,38.178641,0.506227,28.619567,7.086324,1.759823,0.031167,0.175533,4.517281
54941,Switzerland,CHE,2018,36.873818,0.478956,27.769712,6.685115,1.738398,0.02789,0.173746,4.330742
54942,Switzerland,CHE,2019,36.733064,0.4316,27.489291,6.878903,1.732205,0.033352,0.167712,4.283446
54943,Switzerland,CHE,2020,34.240967,0.414396,25.309228,6.649167,1.679247,0.026395,0.162533,3.963711
54944,Switzerland,CHE,2021,34.931692,0.413264,25.420495,7.229757,1.679247,0.026395,0.162533,4.019107
55458,Taiwan,TWN,1991,133.597,45.104553,71.912409,5.882038,9.535,0,1.163,6.432018
55459,Taiwan,TWN,1992,142.182,52.0452,72.19755,6.08525,10.333,0,1.521,6.786011
55460,Taiwan,TWN,1993,153.801,57.34617,76.763626,5.813204,11.676,0,2.202,7.280274
55461,Taiwan,TWN,1994,161.168,60.375289,79.801871,7.73184,11.129,0,2.13,7.568905
55462,Taiwan,TWN,1995,168.88,62.408164,85.366666,8.33917,10.93,0,1.836,7.87106
55463,Taiwan,TWN,1996,176.787,70.490312,84.898264,8.753424,10.611,0,2.034,8.179876
55464,Taiwan,TWN,1997,190.548,80.45954,86.67584,10.01962,10.644,0,2.749,8.754853
55465,Taiwan,TWN,1998,200.163,86.090528,90.00078,12.506691,9.975,0,1.59,9.134161
55466,Taiwan,TWN,1999,207.799,88.139032,96.37182,12.543149,9.262,0,1.483,9.420909
55467,Taiwan,TWN,2000,226.983,110.498053,92.872804,13.126143,8.824,0,1.662,10.226887
55468,Taiwan,TWN,2001,229.927,116.06341,89.094886,14.794704,9.086,0,0.888,10.295335
55469,Taiwan,TWN,2002,237.65,124.946838,85.595619,16.458543,9.774,0,0.875,10.576505
55470,Taiwan,TWN,2003,248.401,135.085759,85.745482,17.299759,9.313,0,0.957,10.994269
55471,Taiwan,TWN,2004,257.883,140.475294,86.564227,20.152479,9.546,0,1.145,11.358934
55472,Taiwan,TWN,2005,266.46,144.322558,89.840423,21.040018,9.977,0,1.28,11.688736
55473,Taiwan,TWN,2006,276.159,152.156979,90.824855,22.164166,9.812,0,1.201,12.072538
55474,Taiwan,TWN,2007,279.8,161.342046,84.600078,23.488875,9.484,0,0.885,12.195809
55475,Taiwan,TWN,2008,266.595,155.266155,76.77483,25.265015,8.504,0,0.785,11.591933
55476,Taiwan,TWN,2009,252.505,146.863275,72.695894,24.47783,7.865,0,0.603,10.957477
55477,Taiwan,TWN,2010,270.148,157.439274,73.381644,30.711082,8.105,0,0.511,11.703289
55478,Taiwan,TWN,2011,276.283,161.151572,71.558723,33.995705,8.512,0,1.065,11.938044
55479,Taiwan,TWN,2012,272.756,158.753577,68.582846,36.01384,7.996,0.072737,1.337,11.73949
55480,Taiwan,TWN,2013,273.797,160.773247,67.527239,35.561571,8.03,0.067943,1.837,11.735666
55481,Taiwan,TWN,2014,276.311,161.784932,68.155507,37.589789,7.088,0.052772,1.64,11.796813
55482,Taiwan,TWN,2015,275.836,159.319575,67.293964,40.831404,6.313,0.047056,2.031,11.731644
55483,Taiwan,TWN,2016,279.705,159.482334,70.804947,42.259937,5.395,0.049782,1.713,11.854684
55484,Taiwan,TWN,2017,284.821,162.617632,69.449059,46.447752,5.357,0.044556,0.905,12.035526
55485,Taiwan,TWN,2018,282.843,158.806565,68.992914,48.583011,5.378,0.057509,1.025,11.921133
55486,Taiwan,TWN,2019,273.515,154.560547,65.470555,46.949905,5.508,0.032994,0.993,11.502987
55487,Taiwan,TWN,2020,264.267187,144.262502,62.887735,50.229238,5.759784,0.134928,0.993,11.093659
55488,Taiwan,TWN,2021,282.856073,154.887128,65.905433,55.085732,5.849852,0.134928,0.993,11.854867
57634,Turkey,TUR,1991,158.140727,75.004297,58.78872,9.144502,12.020777,0.263369,2.919062,2.858593
57635,Turkey,TUR,1992,164.061435,75.076803,63.245765,9.926127,13.265446,0.253511,2.293782,2.913952
57636,Turkey,TUR,1993,171.133724,70.561063,73.135905,11.087509,13.048641,0.23092,3.069685,2.986835
57637,Turkey,TUR,1994,167.560891,68.580373,70.629986,11.348134,13.493191,0.218891,3.290317,2.87361
57638,Turkey,TUR,1995,181.481826,71.225461,78.056489,14.441191,14.1327,0.209114,3.416871,3.060118
57639,Turkey,TUR,1996,199.582745,82.630186,82.120018,16.820226,14.661749,0.20841,3.142156,3.310171
57640,Turkey,TUR,1997,212.037409,90.478652,81.899002,20.788173,15.104551,0.206479,3.560553,3.460286
57641,Turkey,TUR,1998,212.069926,93.991506,77.470876,21.657847,15.292272,0.194117,3.463309,3.407173
57642,Turkey,TUR,1999,207.857771,84.235883,78.8762,26.71769,14.589779,0.178279,3.25994,3.289638
57643,Turkey,TUR,2000,229.858207,98.54021,82.614217,30.118235,15.183734,0.167848,3.233962,3.585174
57644,Turkey,TUR,2001,213.483471,84.503189,78.144672,32.578484,15.08693,0.154674,3.015522,3.280726
57645,Turkey,TUR,2002,221.148221,87.242425,80.255168,34.765864,15.513293,0.148241,3.22323,3.351306
57646,Turkey,TUR,2003,236.68329,91.995901,81.859311,43.192863,16.021781,0.145183,3.468251,3.539595
57647,Turkey,TUR,2004,244.688735,93.373452,85.842936,44.367638,17.207184,0.140202,3.757324,3.609773
57648,Turkey,TUR,2005,264.768615,102.075519,84.446305,54.858681,19.117008,0.141602,4.1295,3.853718
57649,Turkey,TUR,2006,282.266691,111.574507,83.084477,62.166116,20.840535,0.135104,4.465953,4.055478
57650,Turkey,TUR,2007,313.578157,126.043835,87.865782,72.005242,22.779557,0.1329,4.750842,4.449882
57651,Turkey,TUR,2008,310.532303,122.868262,86.880178,71.54828,24.849844,0.134862,4.250876,4.354026
57652,Turkey,TUR,2009,316.319322,130.356214,83.740047,71.360086,27.039663,0.138216,3.685096,4.379599
57653,Turkey,TUR,2010,316.036475,129.615895,80.522863,71.654614,29.977052,0.156157,4.109894,4.317713
57654,Turkey,TUR,2011,341.862344,135.242109,84.197192,86.04764,31.454101,0.150521,4.770781,4.608933
57655,Turkey,TUR,2012,355.88264,141.610862,89.7275,87.093543,31.371621,0.143695,5.93542,4.727614
57656,Turkey,TUR,2013,347.152667,125.421586,94.356791,86.692258,33.913065,0.145537,6.623431,4.533433
57657,Turkey,TUR,2014,363.866339,130.304991,98.997707,93.536739,34.498393,0.145487,6.383022,4.65826
57658,Turkey,TUR,2015,384.330489,138.794158,108.642691,96.437587,34.440797,0.154593,5.860662,4.825473
57659,Turkey,TUR,2016,405.304505,151.631064,117.84743,91.851895,37.527871,0.157941,6.288304,5.002562
57660,Turkey,TUR,2017,430.220402,157.937686,120.765446,104.889667,39.468752,0.157038,7.001813,5.240849
57661,Turkey,TUR,2018,422.568908,163.038903,117.667026,95.48168,39.413498,0.174472,6.793328,5.102916
57662,Turkey,TUR,2019,401.719742,164.971991,114.860007,83.140939,32.348743,0.182841,6.215221,4.81207
57663,Turkey,TUR,2020,413.433085,158.630595,115.280894,92.216937,40.812754,0.195236,6.29667,4.9139
57664,Turkey,TUR,2021,446.204185,162.562331,118.359993,114.395247,44.394708,0.195236,6.29667,5.263368
58994,Ukraine,UKR,1991,632.536676,222.622055,167.044496,224.497146,8.918123,3.06495,6.389906,12.241188
58995,Ukraine,UKR,1992,589.060298,245.344358,129.120155,196.908094,8.678928,2.70882,6.299943,11.375081
58996,Ukraine,UKR,1993,510.199583,235.88025,94.48236,165.746122,6.397554,2.437464,5.255832,9.853518
58997,Ukraine,UKR,1994,419.266344,185.817331,77.579633,144.080882,4.990997,2.277195,4.520307,8.143091
58998,Ukraine,UKR,1995,389.864657,174.092628,72.310265,133.840798,3.407574,2.226079,3.987313,7.635233
58999,Ukraine,UKR,1996,351.408793,146.215128,60.778836,137.538522,2.160781,2.230974,2.484552,6.942628
59000,Ukraine,UKR,1997,340.242725,154.304812,49.46754,129.447343,2.415373,2.212018,2.395639,6.781884
59001,Ukraine,UKR,1998,328.576744,123.078693,42.553,155.690451,2.787527,2.191255,2.275817,6.605105
59002,Ukraine,UKR,1999,298.178287,123.71406,37.528394,129.966353,2.534926,2.144612,2.289942,6.045774
59003,Ukraine,UKR,2000,285.321939,122.877677,31.612266,123.973075,2.261373,2.146593,2.450956,5.837221
59004,Ukraine,UKR,2001,303.561756,131.830648,33.996185,130.104068,2.47466,2.191337,2.964858,6.270054
59005,Ukraine,UKR,2002,295.673973,136.227958,35.368304,116.057539,2.817473,2.178162,3.024538,6.162887
59006,Ukraine,UKR,2003,306.998709,132.443748,37.249329,128.058238,3.612127,2.37868,3.256587,6.448788
59007,Ukraine,UKR,2004,310.270626,135.323432,36.468809,128.054363,4.26407,2.572759,3.587193,6.564912
59008,Ukraine,UKR,2005,313.066891,135.905504,36.258852,129.900203,4.785321,2.471856,3.745155,6.673406
59009,Ukraine,UKR,2006,332.613143,154.04048,40.507856,126.290064,5.484277,2.489549,3.800917,7.138761
59010,Ukraine,UKR,2007,336.351221,161.469339,43.120235,118.976501,6.16417,2.618059,4.002916,7.262555
59011,Ukraine,UKR,2008,325.536205,154.64005,43.890576,114.356227,6.293777,2.696205,3.65937,7.067205
59012,Ukraine,UKR,2009,277.296698,136.610696,42.693086,89.68226,2.590089,2.646577,3.07399,6.04608
59013,Ukraine,UKR,2010,294.110664,145.421089,39.840513,100.188028,2.881962,2.617715,3.161356,6.438074
59014,Ukraine,UKR,2011,307.956066,153.85344,39.774144,103.812444,3.901123,2.678687,3.936228,6.765866
59015,Ukraine,UKR,2012,303.976228,158.98139,38.465388,96.823063,3.281461,2.548714,3.876211,6.694594
59016,Ukraine,UKR,2013,297.251191,160.185132,37.340292,90.249973,3.396788,2.529373,3.549634,6.560808
59017,Ukraine,UKR,2014,257.510818,138.372745,35.34076,75.134189,3.299186,2.493745,2.870192,5.703694
59018,Ukraine,UKR,2015,223.824094,119.392944,30.48936,65.547238,3.27752,2.382325,2.734706,4.975797
59019,Ukraine,UKR,2016,234.008459,126.828013,34.123592,64.148539,3.622848,2.372986,2.91248,5.219492
59020,Ukraine,UKR,2017,223.087077,112.586372,35.342176,66.655074,3.543391,2.303937,2.656127,4.995539
59021,Ukraine,UKR,2018,231.674691,120.544058,35.214604,66.991888,3.71873,2.399314,2.806096,5.212386
59022,Ukraine,UKR,2019,222.056698,114.045427,38.480585,60.538273,3.947163,2.355091,2.690159,5.022647
59023,Ukraine,UKR,2020,206.941159,102.148412,34.914376,60.774426,4.026967,2.303971,2.773007,4.712884
59024,Ukraine,UKR,2021,201.857716,101.829705,36.453332,54.076202,4.421499,2.303971,2.773007,4.637058
59538,United Kingdom,GBR,1991,609.412673,253.622509,218.39034,121.693416,5.994176,6.260327,3.451905,10.62445
59539,United Kingdom,GBR,1992,593.845922,237.74694,218.44676,122.295506,5.456386,6.444191,3.45614,10.326096
59540,United Kingdom,GBR,1993,579.612537,207.685853,219.163179,137.590681,5.524922,6.635621,3.01228,10.054433
59541,United Kingdom,GBR,1994,574.01689,195.375628,215.736312,145.455289,6.36781,7.425508,3.656342,9.933511
59542,United Kingdom,GBR,1995,566.158959,181.699266,211.595054,154.253805,6.284903,8.341181,3.984749,9.773095
59543,United Kingdom,GBR,1996,586.760676,173.071522,216.892453,177.542516,6.416449,8.706841,4.130894,10.102875
59544,United Kingdom,GBR,1997,562.708106,154.728657,207.743352,182.886752,6.710493,7.210749,3.428103,9.660192
59545,United Kingdom,GBR,1998,568.543698,154.087839,204.933885,191.361381,6.838169,7.448362,3.87406,9.728953
59546,United Kingdom,GBR,1999,561.649574,138.3134,201.66302,205.231254,6.530861,6.170552,3.740487,9.57871
59547,United Kingdom,GBR,2000,569.033716,144.44308,198.237954,210.131006,6.331884,6.446023,3.443769,9.669215
59548,United Kingdom,GBR,2001,577.970573,153.533658,198.650759,210.160357,5.843838,6.49308,3.288881,9.780857
59549,United Kingdom,GBR,2002,560.2732,141.691083,196.130348,207.030373,5.988265,6.178655,3.254476,9.43925
59550,United Kingdom,GBR,2003,571.618782,153.102776,194.397355,208.462265,5.867549,5.56312,4.225717,9.582912
59551,United Kingdom,GBR,2004,573.429762,147.662298,197.952289,211.734175,5.97663,5.618775,4.485595,9.557824
59552,United Kingdom,GBR,2005,570.33837,148.032654,200.447656,205.437837,5.941163,5.991193,4.487867,9.445231
59553,United Kingdom,GBR,2006,567.845659,160.843769,197.183104,194.12641,5.89278,5.271742,4.527855,9.338998
59554,United Kingdom,GBR,2007,559.566476,150.843509,196.16027,196.519574,6.117015,5.417125,4.508983,9.134187
59555,United Kingdom,GBR,2008,544.932405,139.219107,188.799534,202.654948,5.204877,4.749941,4.303998,8.825938
59556,United Kingdom,GBR,2009,494.107701,113.823148,180.26388,188.07048,3.721209,4.880534,3.34845,7.938318
59557,United Kingdom,GBR,2010,511.904582,118.030363,179.84842,201.927123,3.79201,4.737995,3.568671,8.156537
59558,United Kingdom,GBR,2011,469.713315,117.149672,172.059735,168.235546,4.096816,4.453032,3.718514,7.422031
59559,United Kingdom,GBR,2012,487.476776,148.005461,170.288365,158.2399,3.723954,3.645807,3.573288,7.639657
59560,United Kingdom,GBR,2013,477.611268,142.456568,165.756488,157.622225,4.02911,4.215954,3.530924,7.427593
59561,United Kingdom,GBR,2014,438.807081,115.433547,166.510706,144.492208,4.214814,4.436023,3.719782,6.774484
59562,United Kingdom,GBR,2015,422.460794,91.548016,170.772559,147.8994,4.393361,4.641191,3.206267,6.47704
59563,United Kingdom,GBR,2016,399.430131,47.824616,173.93028,165.742039,4.553321,4.5586,2.821275,6.083754
59564,United Kingdom,GBR,2017,387.367141,39.128801,174.850612,161.697365,4.40979,4.301261,2.979312,5.863442
59565,United Kingdom,GBR,2018,379.729755,33.280249,173.087118,161.485261,4.363948,4.476409,3.036771,5.715981
59566,United Kingdom,GBR,2019,364.753306,24.512705,168.995529,159.320842,4.448499,4.28319,3.192541,5.462124
59567,United Kingdom,GBR,2020,326.263199,22.809405,143.980921,149.420095,3.899688,3.442599,2.710492,4.865281
59568,United Kingdom,GBR,2021,346.773181,23.689725,154.11081,158.864022,3.899688,3.473844,2.735092,5.1541
60082,USA,USA,1991,5064.987175,1797.788993,2121.764756,1043.025858,32.736467,45.336438,24.334664,20.134295
60083,USA,USA,1992,5175.219975,1817.520294,2174.649644,1080.669786,32.992976,45.220964,24.16631,20.281035
60084,USA,USA,1993,5274.36263,1879.878271,2182.044987,1109.642667,34.837973,44.423178,23.535554,20.381667
60085,USA,USA,1994,5365.578825,1894.595547,2227.476052,1137.471221,36.310432,45.023609,24.701964,20.457946
60086,USA,USA,1995,5427.798477,1914.163944,2218.736507,1186.695895,37.075279,43.485382,27.641469,20.43133
60087,USA,USA,1996,5616.430864,1994.60743,2306.560227,1206.789637,37.308895,42.202622,28.962053,20.88014
60088,USA,USA,1997,5691.864597,2040.030153,2327.345506,1214.479169,38.560746,42.480701,28.968322,20.895594
60089,USA,USA,1998,5737.12937,2064.125452,2371.81586,1191.601288,39.460871,40.203757,29.922142,20.799134
60090,USA,USA,1999,5810.331395,2065.357732,2435.456973,1199.103307,40.238725,40.05441,30.120247,20.812016
60091,USA,USA,2000,6016.350574,2165.606328,2489.787517,1252.332071,41.445309,40.23101,26.948338,21.304467
60092,USA,USA,2001,5911.988517,2100.69389,2503.543873,1199.432628,41.613367,40.141729,26.563029,20.709631
60093,USA,USA,2002,5952.698581,2105.588304,2497.583755,1239.006806,43.163872,40.468162,26.887682,20.643986
60094,USA,USA,2003,6015.804219,2145.491263,2559.10883,1201.862436,43.349101,40.226767,25.765823,20.665068
60095,USA,USA,2004,6117.962686,2166.10556,2632.290252,1205.237349,45.885581,40.78553,27.658414,20.813086
60096,USA,USA,2005,6137.603445,2189.646259,2644.236598,1187.618743,46.194121,41.114875,28.792849,20.676284
60097,USA,USA,2006,6057.163161,2153.509929,2610.822803,1173.784429,46.850744,41.744603,30.450653,20.207175
60098,USA,USA,2007,6135.287208,2176.462796,2593.582204,1248.121541,45.508881,42.228077,29.383709,20.265635
60099,USA,USA,2008,5918.868654,2136.484804,2415.427499,1253.226709,41.415652,43.850344,28.463646,19.362012
60100,USA,USA,2009,5482.977899,1872.668065,2280.456426,1231.750925,29.614644,42.834867,25.65297,17.772331
60101,USA,USA,2010,5681.392035,1982.983381,2300.353344,1290.5145,31.449235,45.238782,30.852794,18.257408
60102,USA,USA,2011,5546.628958,1872.951133,2251.761189,1310.473931,32.208358,49.585065,29.649282,17.671368
60103,USA,USA,2012,5345.454261,1658.503321,2195.781516,1372.082466,35.270345,53.093643,30.722971,16.8812
60104,USA,USA,2013,5480.926097,1720.268523,2224.219492,1410.366932,36.369227,58.840147,30.861776,17.161404
60105,USA,USA,2014,5528.871276,1710.368415,2247.447818,1435.02015,39.439018,64.171159,32.424716,17.168597
60106,USA,USA,2015,5376.577933,1479.001098,2285.320769,1475.99299,39.907292,65.110473,31.245311,16.563306
